item_id,author_id,full_name,orcid_id
16843963,11590941,Bodh Narayan Shrestha,
16843963,11590944,Smriti Shah,
16843963,11590949,Sagar Shahi,
16843963,11590952,Sunita Sulpe,
16843963,11590953,Annapurna Mishra,
16843738,11590917,Hifza Rasheed,
16843738,133265,Muhammad Ashraf,
16843648,11590878,Claire Papin-Stammose,
16843582,11590835,Irene Namusu,
16843582,11590838,Rashidah Kulanyi,
16843504,11590785,Brian McSorley,
16843504,11590786,Tsehaye Zeray,
16843462,11590767,Ahmed Masoud,
16843462,6121268,Sabrina Sorlini,
16843252,11590649,Nadia Makara,
16832257,11580548,Amrita Mahtani,
16832257,11580555,Eutychus John,
16832251,11580548,Amrita Mahtani,
16832251,11580550,Hassan Ibrahim,
16832203,11580480,Senthilkumar Govindaraj,
16832203,11580483,Dhanik Narayan,
16832203,1797994,Santhosh Ragavan,
16832203,7229915,Kavita Wankhade,
16832185,11580433,Saqif Nayeem Khan,
16832185,11580435,Sameer Karki,
16832146,11580282,Ash Kumar Khaitu,
16832146,11580291,Lena Bunzenmeyer,
16832116,11580282,Ash Kumar Khaitu,
16832116,11580291,Lena Bunzenmeyer,
16832098,11580280,Karen Joe,
16832098,11580282,Ash Kumar Khaitu,
16832098,11580285,Melinda Foran,
16832098,2250640,Gopalan Balaji,
16832098,11580288,Nipa Desai,
16832086,11580255,Dalrene James,
16832086,11580256,Stephen Coupe,
16832086,11580259,Fred Mbanaso,
16832086,11580260,Alan Newman,
16831588,6955457,Franziska Genter,
16831588,7219790,Juliet Willetts,
16831588,1890556,Tim Foster,
16831813,11579979,Christopher Hyun,
16831813,368828,Avinash Kumar,
16831807,7217807,Henk Holtslag,
16831807,7225937,Reinier Veldman,
16831798,11579952,Jo Herschan,
16831798,11579956,Kathy Pond,
16831798,7220954,Aime Tsinda,
16831798,7220951,Kenan Okurut,
16831771,2124175,John Griffith,
16826077,11576041,M. Boukari,
16775731,11539063,Koushiki Banerjee,
16775731,11539066,Sujoy Mojumdar,
16775731,11539069,Ananya Ghoshal,
16775731,11539072,Rushabh Hemani,
16775731,11539075,Prabhakar Sinha,
14933391,7622876,Cecilia Landa-Avila,0000-0001-6107-6736
14933391,5005658,Ozlem Colak,
14933391,11098845,Corina Niculaescu,0000-0002-8971-0812
14933391,4820307,Tina Harvey,
14933391,1251018,Gyuchan Thomas Jun,
14933391,8558670,Isabel Sassoon,0000-0002-8685-1054
14933391,7132646,Panagiotis Balatsoukas,
14846919,11026038,Adrian Marinescu,
14846919,11026041,Elizabeth Argyle,
14846919,11026044,Joshua Duvnjak,
14846919,11026047,Max Wilson,
14846919,5066654,Sarah Sharples,
14846919,11026050,Glyn Lawson,
14846919,1252581,Ella-Mae Hubbard,
14846919,1257816,Laura Justham,
14844927,9458807,Alex Robertson,
14844927,341990,Nathan Smith,
14844927,7204388,Alexander Lloyd,
14572545,7622876,Cecilia Landa-Avila,0000-0001-6107-6736
14572545,10754142,Ozlem Colak,
14572545,4820307,Tina Harvey,
14572545,8558670,Isabel Sassoon,0000-0002-8685-1054
14572545,1251018,Gyuchan Thomas Jun,
14572545,7132646,Panagiotis Balatsoukas,
14588460,3375737,Avishek Ghosh,
14588460,1247964,Vaidhy Vaidhyanathan,
14571687,1247964,Vaidhy Vaidhyanathan,
14571687,5686427,Aashu Anshuman,
14571687,1249392,Annapoorani Ketharam,
14571687,1252737,George Chi-Tangyie,
14571687,3375737,Avishek Ghosh,
14571687,1254546,William Rowlands,
14532825,3375737,Avishek Ghosh,
14532825,1249392,Annapoorani Ketharam,
14532825,1252737,George Chi-Tangyie,
14532825,1247964,Vaidhy Vaidhyanathan,
14501091,6952688,Patrick Kimber,
14501091,4765107,Felix Plasser,
13526441,1252113,John Barton,
13526441,1250019,Martin Bliss,
13526441,4820313,Nigel Monk,
13526441,1253775,Diane Palmer,0000-0002-5381-0504
13526441,1251333,Richard Blanchard,
20073287,10637198,Nazia Babul,
20073287,7942142,Fatima Khaja,
20073287,12877388,Jihan Salama,
19303952,12192314,Monazzah Akbar Sarwar,
19303952,12192320,Shanley Moulesong,
19303952,12192308,Jenna Boznos,
19303952,10629464,Bradley Hughes,
19303952,3418040,Jason Chan,
19303952,12192359,Ellie Braun,
19303952,12192360,Joseph Albarran,
19303955,12192314,Monazzah Akbar Sarwar,
19303955,12192317,jenna Boznos,
19303955,3418040,Jason Chan,
19303955,12192320,Shanley Moulesong,
19303955,12192323,Beatrice Drambarean,
16663594,11467972,Alexander Infante,
16663594,10636655,Monazzah Sarwar,
16663594,11467969,Magdalena Mastalerz,
16663594,10629464,Bradley Hughes,
16550589,10630580,Daphne Smith Marsh,
16550589,11362737,Aleksandrina Ruseva,
16550589,11362740,Hasmik Jasmine Sotelo,
15018942,11154603,J Lurie,
15018942,10635995,Megan Keller Young,
15018942,11154606,K Fluker,
14522415,10633976,Jewel Younge,
14522415,10731972,Pavol Majercak,
14522415,10731957,Folu Ogunlari,
14521398,10637198,Nazia Babul,
14521398,10731567,Jennifer Marcelo,
14521398,2143630,Tanja Alavanja,
14521242,10637198,Nazia Babul,
14521242,10731522,Samantha Otto-Meyer,
14521242,10635962,Marlowe Kachlic,
14521242,5431718,Jean Joseph,
14521242,1752211,Matthew Wong,
14521242,10731525,Stephanie Khin,
14520816,10637198,Nazia Babul,
14520816,10731327,Supriya Shrestha,
14520816,10731330,Kiran Ladhani,
14520816,10633976,Jewel Younge,
14520816,7942142,Fatima Khaja,
14522388,10731954,Annexiea Buford,
14522388,10731957,Folu Ogunlari,
14522388,10633976,Jewel Younge,
21163723,13816327,Matt Dicks,0000-0002-9802-0215
21163723,8064947,Tim Gebbie,0000-0002-4061-2621
21163993,8318733,Ivan Jericevich,0000-0003-2256-3106
21163993,10174261,Dharmesh Sing,
21163993,8064947,Tim Gebbie,0000-0002-4061-2621
21163993,13816327,Matt Dicks,0000-0002-9802-0215
21103363,6575648,Marcello Vichi,0000-0002-0686-9634
19127855,8085575,Michael Gant,
19127855,8064947,Tim Gebbie,0000-0002-4061-2621
19127933,8085575,Michael Gant,
19127933,8064947,Tim Gebbie,0000-0002-4061-2621
19127930,8085575,Michael Gant,
19127930,8064947,Tim Gebbie,0000-0002-4061-2621
19127927,8085575,Michael Gant,
19127927,8064947,Tim Gebbie,0000-0002-4061-2621
18972899,11991650,Jarryd Dunn,0000-0003-1882-1168
18972836,11991650,Jarryd Dunn,0000-0003-1882-1168
18856337,11336979,Stefaan Conradie,0000-0002-9357-3857
18856337,6315120,Piotr Wolski,
18856337,11436372,Bruce Hewitson,
16866403,11602567,Muhsin Osman,
16866403,11983145,Ernesto Ismail,
16866403,5858551,Trevor Cloete,
16802584,11313480,Grea Groenewald,0000-0002-6958-8768
16802584,11569002,Coleen Moloney,0000-0001-6663-8814
16802584,11569005,Carl van der Lingen,0000-0001-7862-7127
16802629,11313480,Grea Groenewald,0000-0002-6958-8768
16802629,11569002,Coleen Moloney,0000-0001-6663-8814
16802629,11569005,Carl van der Lingen,0000-0001-7862-7127
16802611,11313480,Grea Groenewald,0000-0002-6958-8768
16802611,11569002,Coleen Moloney,0000-0001-6663-8814
16802611,11569005,Carl van der Lingen,0000-0001-7862-7127
16546008,11336979,Stefaan Conradie,0000-0002-9357-3857
16546008,11436372,Bruce Hewitson,
16546008,6315120,Piotr Wolski,
16545690,11336979,Stefaan Conradie,0000-0002-9357-3857
16545690,11436372,Bruce Hewitson,
16545690,6315120,Piotr Wolski,
14405990,3212556,Scott Hazelhurst,
14405990,10756097,Jean-Tristan Brandenburg,
14405990,11278248,Lerato Magosi,
14405990,5588055,Lindsay Clark,
14405990,5512934,Eugene de Beste,
14405990,11278249,Rob Clucas,
14573088,10073560,Tessa Lloyd,
14528547,10728128,Jonathan Rogerson,
14528547,6575648,Marcello Vichi,0000-0002-0686-9634
14345939,10497425,Luc Hayward,
14345939,336786,Jan Buys,
14345939,10512803,Stuart Mesham,
14069552,8318733,Ivan Jericevich,0000-0003-2256-3106
14069552,10174261,Dharmesh Sing,
14069552,8064947,Tim Gebbie,0000-0002-4061-2621
13661108,10048660,James Reeler,0000-0003-2563-5128
13661108,5978156,Harald Winkler,0000-0002-5826-4071
13258931,8070728,Patrick Chang,
13258931,9284603,Etienne Pienaar,0000-0001-8163-1645
13258931,8064947,Tim Gebbie,0000-0002-4061-2621
13203677,8318733,Ivan Jericevich,0000-0003-2256-3106
13203677,8070728,Patrick Chang,
13203677,8064947,Tim Gebbie,0000-0002-4061-2621
12894005,9319463,Kelly Goosen,
12894005,8064947,Tim Gebbie,0000-0002-4061-2621
11929290,8070728,Patrick Chang,
11929290,8064947,Tim Gebbie,0000-0002-4061-2621
11929290,9284603,Etienne Pienaar,0000-0001-8163-1645
12613502,8070728,Patrick Chang,
12613502,8064947,Tim Gebbie,0000-0002-4061-2621
12613502,9284603,Etienne Pienaar,0000-0001-8163-1645
12315167,8070728,Patrick Chang,
12315167,8064947,Tim Gebbie,0000-0002-4061-2621
12315167,9284603,Etienne Pienaar,0000-0001-8163-1645
12832568,8070728,Patrick Chang,
12832568,9284603,Etienne Pienaar,0000-0001-8163-1645
12832568,8064947,Tim Gebbie,0000-0002-4061-2621
12807800,8489781,Joel Da Costa,
12807800,8064947,Tim Gebbie,0000-0002-4061-2621
11636781,8318733,Ivan Jericevich,0000-0003-2256-3106
11636781,8332772,Murray McKechnie,
11636781,8064947,Tim Gebbie,0000-0002-4061-2621
7645127,6207593,Alexey Cherkaev,0000-0002-7637-0732
7645127,5923184,Susan T L Harrison,0000-0002-2268-3506
7645127,6273455,Jochen Petersen,
11310350,8071499,Roger Bukuru,
11310350,8070728,Patrick Chang,
11310350,8064947,Tim Gebbie,0000-0002-4061-2621
11322896,8064947,Tim Gebbie,0000-0002-4061-2621
9432221,7816138,Dorine Y M Jansen,
9432221,583589,Penn Lloyd,
9432221,7816141,Hans-Dieter Oaschadleus,
9432221,7176554,Res Altwegg,0000-0002-4083-6561
7756913,5561078,Miguel Julio Rodo,0000-0002-2036-4878
7756907,5561078,Miguel Julio Rodo,0000-0002-2036-4878
7756910,5561078,Miguel Julio Rodo,0000-0002-2036-4878
7139477,5561078,Miguel Julio Rodo,0000-0002-2036-4878
7133744,5561078,Miguel Julio Rodo,0000-0002-2036-4878
21287616,7533851,Duncan Galloway,0000-0002-6558-5121
14685651,9522470,William Wong,0000-0003-2424-1311
21132934,12276995,Dominic Saunderson,0000-0001-7440-0101
20220303,12281042,Mirana Ramialison,0000-0001-6315-4777
20220303,10871931,Natalie Charitakis,
20220303,10207628,Hieu Nim,
20220303,12992710,Denis Bienroth,0000-0002-0574-8259
20220303,12992708,Sabrina Jaeger-Honz,0000-0003-1144-7468
20220303,12992711,Dimitar Garkov,0000-0002-2134-1686
20353410,12964781,Jamie Gearing,
20353410,12964835,Paul Hertzog,0000-0002-1373-8472
19669323,9645575,Beatriz Gallo Cordoba,
19669356,12469853,George Leckie,0000-0003-1486-745X
19669410,12469853,George Leckie,0000-0003-1486-745X
19669410,9645575,Beatriz Gallo Cordoba,
19669512,12469853,George Leckie,0000-0003-1486-745X
19669512,9645575,Beatriz Gallo Cordoba,
19799770,12271490,Sean Solari,
19799770,12457482,Remy Young,
19799770,12560278,Vanessa Marcelino,
19799770,12560279,Sam Forster,
19801615,12271490,Sean Solari,
19801615,12457482,Remy Young,
19801615,12560278,Vanessa Marcelino,
19801615,12560279,Sam Forster,
19689169,12271490,Sean Solari,
19689169,12457482,Remy Young,
19689172,12271490,Sean Solari,
19689172,12457482,Remy Young,
19689172,12560278,Vanessa Marcelino,
19689172,12560279,Sam Forster,
19672035,6698087,Cameron Nowell,0000-0002-8662-9840
19671576,6698087,Cameron Nowell,0000-0002-8662-9840
19671576,2110306,Ami Doshi,
13289105,6698087,Cameron Nowell,0000-0002-8662-9840
13289105,1372671,Michelle L. Halls,
13289105,6115763,Daniel Poole,
13285460,9682589,Alexander Tritt,
13285460,2747743,Lincoln Turner,
13285460,3701392,James Saunderson,
19387412,3116526,Larry M. Arjomandi,0000-0002-7597-2109
18400262,9645575,Beatriz Gallo Cordoba,
19134755,12056174,Daniel Duke,0000-0001-8692-6493
16531374,9161378,Jane Hawkey,
16689385,9320594,Emma Ramsay,
16689385,2906102,Genie M. Fleming,
16689385,9542984,Peter Faber,0000-0003-0369-8689
16689385,5095283,S. Fiona Barker,
16689385,3858394,Rohan Sweeney,
16689385,9348136,Ruzka Taruc,
16689385,3364739,Grant Duffy,0000-0002-9031-8164
16689385,6636350,Steven Chown,
16621489,9645575,Beatriz Gallo Cordoba,
16621516,9645575,Beatriz Gallo Cordoba,
16621519,9645575,Beatriz Gallo Cordoba,
16621525,9645575,Beatriz Gallo Cordoba,
15057237,11182191,Gulrez Chahal,0000-0002-7437-5417
15057237,11186763,mirana ramialison,0000-0001-6315-4777
15057237,9434528,Sonika Tyagi,0000-0003-0181-6258
14804376,10778283,Yan Tung,
14881701,9161378,Jane Hawkey,
8072570,4231645,Joshua Wiley,
8072570,6660120,Helena Bean,
14703843,10778283,Yan Tung,
14379101,1378734,Samitha Amarapathy,
14379101,9425078,Rafi Mohamed Feroze,
14379101,2890913,Melvin Luong,
14379101,5214551,Simon Yu,
14379101,1178250,Steve Quenette,0000-0002-0368-7341
14379101,3208425,Stephen Dart,
14379101,1176438,David Lam,
14176805,9462005,Titus Tang,
14176805,9372698,Komathy Padmanabhan,
14176805,9445472,Mitchell Hargreaves,
12818315,5732201,Andrew Corcoran,0000-0002-0449-4883
14045816,10149356,Ashwin Nandagiri,
13168154,2912201,Michael Wybrow,
13168154,9582970,Peter Rodgers,0000-0002-4100-3596
13168154,9582972,Fadi Dib,0000-0003-2689-3305
13653614,6698087,Cameron Nowell,0000-0002-8662-9840
13557764,6698087,Cameron Nowell,0000-0002-8662-9840
13065239,7518950,Tyler Lane,0000-0001-6089-1827
13065239,9358133,Alex Collie,
13284152,9679196,Luis Ackermann,0000-0002-5311-2570
12553802,9019670,Louise Teixeira Cerdeira,
13100519,9462005,Titus Tang,
13100519,9372698,Komathy Padmanabhan,
13100519,9445472,Mitchell Hargreaves,
13100519,3187500,Gin Tan,
13100519,8186343,"Ge, ZongYuan",
13100513,9462005,Titus Tang,
13100513,9372698,Komathy Padmanabhan,
13100513,9445472,Mitchell Hargreaves,
13100510,9462005,Titus Tang,
13100510,9372698,Komathy Padmanabhan,
13100510,6483360,Daniel Waghorn,
13049837,9339998,Adelle Goodwin,
13049837,7533851,Duncan Galloway,0000-0002-6558-5121
13049837,7738625,Alexander Heger,
12911090,6698087,Cameron Nowell,0000-0002-8662-9840
10325654,7533851,Duncan Galloway,0000-0002-6558-5121
12798119,7518950,Tyler Lane,0000-0001-6089-1827
12798119,9234884,Amelia Crabtree,
12798119,9234901,Lisa Mahon,
12798119,9234897,Taryn Petch,
12798119,9234900,Christina Ekegren,0000-0002-7656-6209
12696146,7518950,Tyler Lane,0000-0001-6089-1827
12696146,6185892,Luke Sheehan,
12696146,7854773,Shannon Gray,0000-0002-8029-6838
12696146,6185887,Alex Collie,
12607505,6698087,Cameron Nowell,0000-0002-8662-9840
12607505,5559296,Hendrika M. Duivenvoorden,
12607505,2873855,BELINDA PARKER,
21220757,2768587,Sebastian James,0000-0003-0208-0588
21220757,2768524,Stuart Wilson,
21187513,2768587,Sebastian James,0000-0003-0208-0588
21187513,201058,Stuart P. Wilson,
21187513,13842891,Mackenzie Englund,0000-0003-0098-7004
21175060,2895119,Linwei He,
21175060,13837176,Mattia Schiantella,
21175060,2752276,Matthew Gilbert,
21175060,2752273,Colin Smith,
20523087,7443002,Hossein Soukht Saraee,
20443896,5805104,Donald Scott,
16780678,6656276,Kirsty Scott,
16780678,6552335,Tecla Bonci,
16780678,13046701,Lisa Alcock,0000-0002-8364-9803
16780678,2895950,Ellen Buckley,
16780678,11971148,Clint Hansen,0000-0003-4813-3868
16780678,12269294,Eran Gazit,
16780678,3486053,Lars Schwickert,
16780678,12269292,Andrea Cereatti,
16780678,2763664,Claudia Mazza,
20101751,2758012,Neil Shephard,0000-0001-8301-6857
20101751,2762332,Stephane Mesnage,
20101751,11717717,Ankur Patel,
20101751,2762329,Robert Turner,
17061509,8112581,Thomas Wilkes,
19213785,5812205,Lucy Urwin,
19213785,680791,Peter N. Monk,
17113328,2762329,Robert Turner,
19102619,6552335,Tecla Bonci,
19102619,1895569,Francesca Salis,
19102619,6656276,Kirsty Scott,
19102619,5965478,Lisa Alcock,
19102619,164116,Clemens Becker,
19102619,4795806,Stefano Bertuletti,
19102619,2895950,Ellen Buckley,
19102619,138447,Marco Caruso,
19102619,455267,Andrea Cereatti,
19102619,11307439,Silvia Del Din,
19102619,11613730,Eran Gazit,
19102619,11971148,Clint Hansen,0000-0003-4813-3868
19102619,164133,Jeffrey M. Hausdorff,
19102619,125849,Walter Maetzler,
19102619,11471227,Luca Palmerini,0000-0003-4758-662X
19102619,286468,Lynn Rochester,
19102619,3486053,Lars Schwickert,
19102619,8147523,basil sharrack,
19102619,7267994,Ioannis Vogiatzis,
19102619,2763664,Claudia Mazza,
17151449,7458842,Oscar Morton,
17151449,2749246,David Edwards,
17151449,8029232,Brett R. Scheffers,
17151449,9748215,Torbjorn Haugaasen,0000-0003-0901-5324
16904620,7447850,Peter Tuckett,
16904620,2757607,Jeremy Ely,
16904620,2757595,Andrew Sole,
16904620,11624031,James Lea,
16904620,2757583,Stephen Livingstone,
16904620,6817495,J. Melchior van Wessem,
16904620,2757556,Julie Jones,
16586246,2758270,Colin Angus,0000-0003-0529-4135
12101403,5074931,HaDi MaBouDi,
12101403,2752936,Andrew Barron,
12101403,1230249,James Marshall,
12101403,2752858,Alexander Cope,
12101403,2752831,Eleni Vasilaki,
12101403,8690917,Cwyn Solvi,
14923509,8100224,Yu Liang Weng,0000-0002-8110-1668
13103327,7075586,Joseph Beton,
13103327,7132778,Alice Pyne,
13103327,9529694,Agnel Praveen Joseph,0000-0002-0997-8422
13103327,8152008,Maya Topf,
1258984,667007,Tom Webb,0000-0003-3183-8116
13379036,2758426,Daniel Pollard,
13379036,2758369,Gordon Fuller,
14535993,10324901,Nicholas Farr,0000-0001-6761-3600
14535993,1758457,Gareth M. Hughes,
14535993,2161408,Cornelia Rodenburg,
14511117,2753155,Luc Caspar,
14518086,2753155,Luc Caspar,
3693951,2748253,Matthew Hawes,
5379463,2767510,Ashley Cadby,
5379463,2762620,Samuel Barnett,
14408936,7536968,Zhenglin Li,
14408936,1230156,Lyudmila Mihaylova,
14408936,3641509,Le Yang,
14406311,7536968,Zhenglin Li,
14406311,8256102,"Mihaylova, Lyudmila S",
14406227,5805104,Donald Scott,
4535906,2748253,Matthew Hawes,
4535906,1230156,Lyudmila Mihaylova,
4535906,2756044,Wei Liu,
4535825,2748253,Matthew Hawes,
4535825,1230156,Lyudmila Mihaylova,
7398797,2756833,Tiantian Dou,
7398797,3304971,Yuri Kaszubowski Lopes,
7398797,2755972,Peter Rockett,
7172243,2757607,Jeremy Ely,
7308353,3307290,Avgoustinos Vouros,
7308353,2753032,Tiago Gehring,
7308353,5923424,Mike Croucher,
7308353,2752831,Eleni Vasilaki,
14160884,2752372,Frederick Sonnenwald,
14160884,10230319,Ole Mark,
14160884,1230129,Virginia Stovin,
14160884,4727973,Ian Guymer,
12735191,2757550,Felix Ng,
8109161,4058650,Anna Krystalli,
8109161,2768440,Tom Stafford,0000-0002-8089-9479
13802579,8100224,Yu Liang Weng,0000-0002-8110-1668
12357581,8296536,Joe Heffer,
12833891,2749126,Tom Webb,
12794528,6434408,Cansu Kandemir,
12794528,8656134,Christian Reynolds,0000-0002-1073-7394
12794528,9233206,Tom Quested,
12794528,9233215,Karen Fisher,
12794528,6284663,Rachel Devine,
12794528,9233218,Estelle Herszenhorn,
12794528,1230177,Siau Koh,
12794528,9233221,David Evans,0000-0001-7093-5694
9925010,1230249,James Marshall,
9925010,2752966,Andreagiovanni Reina,
9925010,2752963,Thomas Bose,
9925010,7450137,Robert Dennison,
9925010,1233693,Will Furnass,0000-0001-5931-7430
12280844,2762758,Jaime Alvarez Benayas,
12280904,2762758,Jaime Alvarez Benayas,
12249686,2749126,Tom Webb,
11954418,7891895,James Douthwaite,
11954418,1230156,Lyudmila Mihaylova,
11798595,2766706,Enrico Dall'Ara,0000-0003-1471-5077
11798595,6909349,Pietro Lio’,
11791449,2748595,Omar Ahmad Jasim,
11791449,1230168,Sandor Veres,
11367320,2748664,Ibrahim Sanusi,
10069391,2756857,Vladimir Shulyak,
9944591,3306435,Jenny Larsson,
7611377,8070620,Jonathan Petticrew,
7611377,2894111,Simon Dimler,
7611377,1230183,Chee Tan,
7611377,2756020,Jo Ng,
21407604,9404726,Ginger Egberts,0000-0003-3601-6496
21407604,13891666,Fred Vermolen,0000-0003-2212-1711
21407604,13891668,Paul van Zuijlen,0000-0003-3461-8848
21407454,9404726,Ginger Egberts,0000-0003-3601-6496
21407454,13891666,Fred Vermolen,0000-0003-2212-1711
21407454,13891668,Paul van Zuijlen,0000-0003-3461-8848
21407292,9404726,Ginger Egberts,0000-0003-3601-6496
21407292,13891666,Fred Vermolen,0000-0003-2212-1711
21407292,13891668,Paul van Zuijlen,0000-0003-3461-8848
21400281,9404726,Ginger Egberts,0000-0003-3601-6496
21400281,13891666,Fred Vermolen,0000-0003-2212-1711
21400281,13891668,Paul van Zuijlen,0000-0003-3461-8848
21400281,666038,Alexis Desmoulière,
19824067,12572128,Cody Owen,0000-0003-0551-6973
19824067,11756477,Hayo Hendrikse,0000-0003-2252-4625
21286653,12397066,Lucas Spierenburg,0000-0002-7806-6961
21293733,13922451,Julian Maas,0000-0001-8359-1878
19419923,11196117,Olger Siebinga,0000-0002-5614-1262
19419923,9126901,Niek Beckers,0000-0001-7077-9812
19419923,9473309,Joris Giltay,
19419923,12294231,André van der Kraan,
19419923,13809766,Lorenzo Flipse,
20495787,9125200,Sagar Adatrao,0000-0002-8593-3920
20495787,9719522,Andrea Sciacchitano,0000-0003-4627-3787
21103819,13791379,Raphael Elbing,
19307693,12041162,Gijs Hendrickx,0000-0001-9523-7657
20398698,12877739,Nathan van der Wielen,0000-0002-4780-8723
20651739,13433808,Matthias Schlottbom,0000-0002-2527-6498
20651739,13433895,Jürgen Dölz,
20651739,13433898,Olena Palii,
20278620,13022961,Maarten van den Broek,0000-0001-7396-4001
20436090,13964889,Ying-Chuan Ni,0000-0003-1856-5707
20469435,9126712,Jianye Chen,0000-0002-5973-5293
20418552,13188039,Mahtab Sharifi,0000-0003-4660-1648
20455296,12150855,Andrei Badea,0000-0002-5462-3559
20455296,10149983,Andres Morfin Veytia,
20455296,9126727,Marta Ribeiro,0000-0001-9326-5902
20455296,13219953,D.J. Groot,
19145426,11406827,Louis Kuijpers,0000-0001-7245-3031
19145426,11407526,Richard Janissen,
19145426,9065,Nynke Dekker,
20443860,13004331,Ettore De Lacerda Arpini,0000-0002-1855-7945
20318514,13102800,Peter Lammich,0000-0003-3576-0504
20291463,13028460,Guus van den Bosch,
20216720,12724118,Ruben Verhagen,0000-0003-2234-0754
16887658,10530291,Conor Bradley,
16887658,9359882,Sébastian de Bone,0000-0001-6423-8761
16887658,11613688,Paul Möller,
16887658,11613694,Simon Baier,
16887658,3093552,Maarten Degen,
16887658,9726035,Sjoerd Loenen,0000-0001-9154-6794
16887658,10530301,Hans Bartling,
16887658,3962315,Matthew Markham,
16887658,11613700,Daniel Twitchen,
16887658,10111450,Ronald Hanson,
16887658,9126781,David Elkouss,0000-0003-2023-2768
16887658,2225524,Tim H. Taminiau,
19845262,12614476,Reinier Schrijvershof,0000-0003-4178-4406
19845262,11844539,Bas van Maren,0000-0001-5820-3212
19845262,12034144,Paul Torfs,
19845262,9147974,A.J.F. (Ton) Hoitink,0000-0003-4996-185X
20212613,11020809,Rene van Paassen,0000-0003-4700-1222
20212613,9170012,O. (Olaf) Stroosma,0000-0002-4578-3171
20212613,12987727,herman Damveld,
20212613,12327686,Joost Ellerbroek,
19601419,11802338,Oriol Colomes Gene,0000-0002-5552-9695
20163926,9567785,Maryam Gholinejad,0000-0002-7967-7430
20163926,9126805,Arjo J. Loeve,0000-0002-4449-9582
20163926,11655163,Jenny Dankelman,
20089760,12237857,Alireza Ghasemi,0000-0002-8177-5662
20089760,12237827,Jim Kok,
20118284,12901124,Francisco Contreras Navarro,0000-0001-6771-5092
20122925,12359254,Arian Stolk,
20122925,12378185,Marie-Christine Roehsner,
20122925,9168419,K.L. (Kian) Van der Enden,
20122925,10111450,Ronald Hanson,
20101127,12895770,David Heesterbeek,
20101127,12278942,Martijn Nagtegaal,0000-0002-6563-865X
20099015,12893507,Przemysław Kowalewski,
20073743,12877769,Thomas Lindemann,
19867846,10155428,Marcus Becker,0000-0003-4250-7654
17075885,11723792,Martijn Schouten,0000-0001-9774-1195
17075885,9759566,Leon Abelmann,0000-0002-9733-1230
17075885,10520449,Gijs Krijnen,0000-0001-9537-7123
17040497,11723792,Martijn Schouten,0000-0001-9774-1195
17040497,9759566,Leon Abelmann,0000-0002-9733-1230
17040497,10520449,Gijs Krijnen,0000-0001-9537-7123
17082683,11723792,Martijn Schouten,0000-0001-9774-1195
17082683,9759566,Leon Abelmann,0000-0002-9733-1230
17082683,10520449,Gijs Krijnen,0000-0001-9537-7123
19869478,12601525,Ruben Schulte,0000-0002-9616-555X
19869478,12618687,Margreet van Zanten,
19869478,12618709,Bart van Stratum,0000-0002-7176-9875
19869478,12618718,Jordi Vilà-Guerau de Arellano,0000-0003-0342-9171
19766902,12510967,Yuning Zhang,0000-0002-9942-1141
19196888,11790041,Jeroen Sol,0000-0002-1666-8502
19196888,12106790,Robin Douma,
19690840,11760347,Meindert Commelin,0000-0001-7460-1915
19765480,12542899,Jeroen Pruijn,0000-0002-4496-4544
17121311,10290473,Christa van IJzendoorn,0000-0001-9756-1856
19733029,12484743,Reinier Koops,0000-0003-3177-6613
19672785,9123685,Egbert Gramsbergen,0000-0003-4937-0347
15062478,9308540,Flavio Domingos de Azevedo Quadros,0000-0002-0023-7863
15062478,9328156,M. (Mirjam) Snellen,0000-0002-6579-5655
15062478,9124999,Junzi Sun,0000-0003-3888-1192
15062478,9125950,Irene C Dedoussi,0000-0002-8966-9469
19664427,9123736,Jan Dirk Jansen,0000-0003-2492-6791
19664427,12487156,Bernard Meulenbroek,0000-0002-5056-8783
19646454,12454281,Menno van Dam,
19410146,11519095,Nanditha Mudunuru,
19410146,3384068,Miguel A. Bessa,
21114139,13785406,Jennifer Guohong Duan,
21114139,13796502,Ammon Cadogan,
21114139,8165175,"Engel, Frank L",
21096184,13785406,Jennifer Guohong Duan,
21096184,13785408,Erfan Tousi,
21096184,10319413,Patricia M. Gundy,
21096184,13785426,Kelly Bright,
21096184,10319416,Charles P. Gerba,
20010236,8525208,Fernando Rios,0000-0001-6262-3260
20010236,12636127,Natasha Warner,0000-0003-0910-583X
16606745,10798710,Brian A. Gill,
16606745,11973784,Anthony Sanabria,
16606745,11973787,Miranda Gonzales,
16606745,7903646,Stephanie M. Carlson,
16606745,3242034,Michael T. Bogan,
19745614,1260327,Ashley Fly,
19745614,13841698,Russell Broad,
21229700,4352641,Gyula Toth,
19358477,1256970,Amy Managh,
19358477,12067832,Morgan Johnson,
19358477,6549131,Peter Reid,
17126270,1171635,Steven Firth,0000-0001-5911-2822
17126270,7468253,Ben Halls,
16550604,1257456,Abby Paterson,
16550604,1256133,Richard Bibb,0000-0002-3975-389X
16550604,1249437,James Gardner,
16550604,6115214,Joseph White,
16550604,1247916,Ian Campbell,
12666950,4378339,Timothy Chadza,
12666950,1250595,Kostas Kyriakopoulos,
12666950,1252278,Sangarapillai Lambotharan,
12720614,4378339,Timothy Chadza,
12720614,1250595,Kostas Kyriakopoulos,
12720614,1252278,Sangarapillai Lambotharan,
