id,views,downloads,shares
14694831,472,117,0
13250276,442,498,0
19175261,248,18,0
17139959,138,325,0
14954910,13,11,0
1030451,532,349,0
19354703,14,2,0
1030290,669,544,0
1030413,468,493,0
16599308,21,11,0
10185692,125,16,0
19617621,20,1,0
1027467,401,169,0
1030414,1189,626,0
1181776,492,238,0
14096161,25,4,0
1423361,645,418,0
1030409,486,533,0
13135397,32,7,0
14036420,63,18,0
5747514,140,30,0
6726830,468,46,0
19096397,12,9,0
3145696,168,242,0
6957098,77,30,0
1030242,1040,571,0
1423371,544,272,0
1035076,518,351,0
1032692,546,324,0
1030422,481,469,0
3505826,381,1,0
5113600,201,66,0
4698016,236,223,0
6877406,206,46,0
1032657,659,380,0
12552056,93,17,0
1092563,404,130,0
17229206,56,2,0
4003353,565,122,0
1097620,513,127,0
3413560,561,67,1
1035833,327,341,0
5113558,268,64,0
1032593,511,377,0
17267852,44,4,0
1348247,410,184,0
1209572,1035,443,0
12940025,66,10,0
14707302,28,8,0
1032653,864,552,0
5113612,208,1,0
14573439,20,2,0
1032695,548,476,0
1423369,597,344,0
5339839,468,63,1
17187731,55,2,0
3545207,292,266,0
1031619,622,668,0
1213785,1089,296,0
19963151,184,8,0
7376243,753,84,2
1032654,745,441,0
5878705,240,46,0
4479872,1862,97,0
13607660,73,15,6
1032693,609,475,0
5113603,268,103,0
5208898,717,73,0
1597685,383,146,0
18585935,18,3,0
13498293,95,7,0
1327897,437,232,0
3980610,1918,84,0
1594697,819,50,0
3506807,211,49,0
1030417,712,559,0
7125407,971,391,0
14207840,176,25,0
14954922,85,11,0
5548627,787,153,3
19067672,72,19,0
1032651,631,403,0
17213264,50,2,0
5113579,309,1,0
1213654,947,223,0
19085522,15,2,0
1285634,1016,214,0
16571732,30,10,0
12152385,53,23,0
15073410,24,3,0
19091147,12,3,0
16940896,23,0,0
13135406,22,4,0
8040116,146,13,0
18393827,23,2,0
5113609,178,45,0
5113576,2505,2,0
7200614,150,29,0
967793,293,144,0
978709,271,199,0
1054673,596,611,0
907531,255,52,0
5113582,217,91,0
1032589,455,515,0
12152364,73,33,0
4698007,296,283,0
19161458,15,3,0
16713673,32,10,0
1030421,666,597,0
13072148,68,8,0
1181805,333,241,0
14743476,42,10,0
6210344,113,66,0
19794274,19,3,0
1423362,677,407,0
1032587,515,324,0
1181772,517,107,0
1031617,471,268,0
14207732,90,9,0
14763891,116,18,0
1030250,334,393,0
1030408,699,505,0
2077417,379,33,0
1031622,525,360,0
1032591,708,556,0
1061406,441,371,0
997696,1112,1262,1
5113597,203,97,0
1033764,551,501,0
14109701,171,16,0
14714442,40,8,0
13626791,120,51,0
1030458,370,374,0
5172184,213,35,0
14612256,34,10,0
13550540,119,29,0
1117782,321,112,0
1181828,1215,714,0
6967397,188,102,0
5885206,194,50,0
14713986,31,12,0
14707287,33,9,0
14707308,34,9,0
14575812,46,9,0
1032656,1644,450,1
1397533,2370,305,0
5146990,368,163,0
1097622,472,159,0
12003981,206,52,0
1309950,1756,431,0
1035845,1312,407,0
12012660,287,2,0
1304394,514,205,0
1032655,448,389,0
4697998,411,257,0
13369469,199,19,1
12954905,84,18,0
1122771,447,309,0
6002369,598,101,5
12654545,160,433,0
949624,535,375,0
1423359,953,332,0
1456267,252,108,0
5113588,282,0,0
5635246,236,397,0
1375544,5883,1962,105
15141948,48,0,0
13503372,78,16,0
999061,1618,458,6
1032597,544,320,0
11959221,352,146,0
12939410,77,1,0
1030436,782,545,0
14925318,351,130,0
4479887,881,126,0
956249,443,147,0
4800895,653,95,0
3382393,6522,1262,20
16599296,15,0,0
1030418,387,462,0
16608589,26,3,0
13641470,65,1,0
16860496,11,0,0
1030415,372,461,0
12931838,122,32,0
1284687,335,453,0
18866786,18,4,0
1030411,397,505,0
1030410,367,486,0
1181775,628,219,0
12738071,90,3,0
1030461,321,355,0
5498068,536,100,0
1408863,332,209,0
6471503,778,46,0
14207573,82,11,0
1031620,679,484,0
1032592,552,339,0
1557911,833,340,0
1031603,831,421,0
3121495,711,461,0
1061942,1354,369,0
1423376,675,549,0
2066466,869,153,0
1030299,306,465,0
1423373,903,405,0
1423340,500,376,0
1393272,352,7,0
6726836,183,49,0
1032590,719,527,0
3545258,355,248,0
1030241,2363,522,0
9832523,203,25,0
5146999,301,190,0
1181827,425,248,0
13135376,28,2,0
6727868,116,42,0
8242082,322,207,0
13266494,53,13,0
1270467,651,110,0
4308719,1231,167,0
1181807,382,235,0
3490379,614,78,0
1423368,652,383,0
14713962,23,5,0
12551996,113,12,0
1111539,496,69,0
17292560,28,4,0
1031621,620,251,0
11331389,112,34,0
1600984,1052,279,0
1030440,747,522,0
1423375,1051,436,0
1597610,632,253,0
12086169,250,68,0
3545195,243,260,0
3545243,334,438,0
5016350,3110,449,0
1284664,456,250,0
1122750,434,295,0
19446752,20,4,0
1031618,522,261,0
5607580,288,61,0
14955024,64,12,0
4698019,1496,297,0
1597613,481,195,0
1030437,508,528,0
1181806,380,247,0
12937469,53,2,0
1597609,527,178,0
7347320,403,142,0
972850,395,147,0
3545192,351,285,0
12152349,175,22,0
17187020,55,3,0
1097568,410,44,0
3545231,216,322,0
4479890,1086,85,0
5873649,203,51,0
1295234,1405,840,2
1294153,1522,246,3
20180000,12,2,0
5900230,645,174,0
7649330,811,313,23
5113564,470,99,0
9975596,222,194,0
14077304,37,7,0
3207703,776,114,0
8638064,542,259,1
16777921,89,26,0
1423378,651,606,0
3464267,4116,361,0
12738101,51,3,0
12506195,66,24,0
19234092,11,2,0
14707110,22,4,0
1101849,661,249,0
16539942,24,2,0
1164183,376,232,0
1202269,470,148,0
1030464,409,476,0
3498818,291,100,0
14922768,47,3,0
6289106,220,64,0
1181804,481,258,0
1030439,441,574,0
12101427,71,1,0
5113567,205,0,0
1116224,842,375,0
1032595,501,324,0
5900245,328,128,0
4762414,201,32,0
1101384,312,226,0
4698010,323,281,0
1035075,657,280,0
4054701,437,66,0
12152358,138,40,0
6726833,168,46,0
17126969,25,3,0
2056530,1328,196,0
14954958,46,12,0
5602426,128,42,0
5146972,787,219,0
1097623,489,123,0
2072980,162,74,0
1053023,359,451,0
1423360,809,488,0
1047266,599,461,0
1181874,953,1171,0
1423339,556,397,0
14774679,22,6,0
16608595,25,3,0
6877388,303,48,0
12781067,4558,150,1
19688259,48,6,0
14714454,40,12,0
1456035,1274,247,0
5990914,124,61,0
1032694,765,385,0
18171536,87,11,0
14954949,52,11,0
3545204,302,291,0
5183266,109,74,0
4698022,293,258,0
13296437,296,1,3
1030235,544,377,0
7533140,111,26,0
1122769,341,307,0
1284663,491,474,0
13834439,39,6,0
1422010,1663,405,0
1097621,452,109,0
1423341,554,519,0
14207693,94,12,0
4959281,217,208,0
13135436,42,4,0
1302547,879,260,1
19550083,27,14,0
19945472,20,0,0
4300280,610,221,0
12947189,51,5,0
12764360,957,263,1
6727022,265,72,0
4698013,269,238,0
14816586,58,8,0
6727865,304,34,0
2062146,1364,79,0
6884789,414,51,0
1330267,555,224,0
1423370,1323,270,0
3505823,305,88,0
18461570,137,4,0
944593,1252,388,12
14207804,105,12,0
5113615,274,87,0
4479884,779,83,0
1030462,412,471,0
1101299,3082,273,0
5972146,267,60,0
4993940,101,199,0
1301693,1041,683,0
4522760,611,100,0
17108354,80,27,0
13643342,110,14,0
12552110,231,26,0
1423358,610,401,0
4479881,379,1920,0
1335808,7960,2287,0
1306561,7053,1501,9
1120486,830,268,0
1597688,377,210,0
1309953,13202,2311,1
1267325,354,121,0
9759662,573,95,0
1423374,597,383,0
1030285,663,697,0
16823650,14,0,0
14707104,24,3,0
12344273,141,15,1
1512330,892,439,4
14207801,105,16,0
1032689,591,541,0
14707152,21,6,0
3969129,357,209,0
5113585,183,79,0
5113561,203,71,0
19313306,18,4,0
1362259,850,236,0
1031601,947,458,0
1032696,539,490,0
11330393,100,21,0
1269348,221,260,0
1423372,621,281,0
7805993,46,16,0
2066922,560,256,0
1030438,473,629,0
5255578,204,58,0
1559136,486,61,0
14362883,21,2,0
1597686,402,160,0
1432382,299,132,0
12552083,95,16,0
1030412,491,553,0
5146954,316,220,0
1431583,637,242,6
12552071,83,27,0
6727028,322,51,0
1029397,872,392,0
5147011,584,179,0
1030463,476,364,0
3180706,117,0,0
4083294,514,30,0
3413557,758,78,1
1066508,446,203,0
14340197,14,3,0
1122751,354,282,0
1081919,327,184,0
6211082,527,76,0
1354039,619,295,0
3145672,323,237,0
1030460,527,352,0
1091423,591,303,0
4531403,366,180,0
19154102,93,15,0
14714427,20,9,0
19661046,27,5,0
1591846,474,87,0
5146984,245,177,0
1423377,645,424,0
960056,393,140,0
19626270,134,21,0
1030459,581,385,0
14207525,110,16,0
8864777,526,81,0
1591209,338,110,0
14207672,112,13,0
19642443,17,2,0
9641777,253,24,0
4879919,1245,424,0
5146996,310,82,0
3126523,2245,480,0
1423342,629,368,0
1345026,3953,375,2977
1140428,2368,482,0
14925327,66,16,0
7223153,208,35,0
1597612,1238,215,0
1032596,668,435,0
3840744,334,0,0
1264015,668,429,0
3456887,603,416,0
4289993,231,160,0
14954937,70,12,0
1472974,631,116,0
16590083,94,49,0
1441357,483,144,0
1032588,1814,382,0
20206274,5,0,0
1394930,478,198,0
4479893,345,80,0
1057631,10750,1269,27
7205831,371,23,0
6379883,1458,262,1
12152472,2807,123,0
1032652,912,387,0
7783556,248,42,0
2007828,1892,617,1
8058974,203,222,0
12388904,210,68,0
12507842,199,54,0
13258679,66,43,0
13251692,95,74,0
1617537,488,219,0
3792042,417,163,0
14566719,188,19,0
1422135,828,448,1
13258700,62,186,0
12507770,198,63,0
13523096,39,14,0
12508334,270,57,0
13347986,40,42,0
1439728,640,226,0
12509579,118,37,0
13148792,75,235,0
12355427,233,46,0
12388850,195,60,0
13227758,251,622,0
12389153,197,177,0
13153142,78,31,0
12508931,213,56,0
13347578,46,178,0
13522877,74,54,0
13348169,28,26,0
12388826,191,43,0
956216,727,213,0
956214,541,202,0
14374058,63,18,0
14566737,87,18,0
7957637,415,63,0
2958151,359,207,0
956191,512,152,0
14566698,75,12,0
14109704,587,55,0
12507569,175,34,0
13259006,88,84,0
4620892,1913,236,2
13160213,55,60,0
12388943,267,52,0
10280591,225,52,0
13247417,65,279,0
12508103,302,59,0
13227665,44,24,0
14569287,111,9,0
13247390,114,228,0
12328481,384,43,0
12896849,138,68,0
13522715,54,36,0
13258703,46,71,0
13160198,46,6,0
4724707,386,59,0
7806530,90,31,0
13247555,69,16,0
13522871,17,1,0
17008396,11,1,0
10281923,201,174,0
12355412,257,35,0
12791957,144,54,0
12509828,255,52,0
14675859,85,26,0
14883414,34,5,0
12388817,162,73,0
14569278,61,10,0
12355433,145,16,0
12388838,219,38,0
12507836,196,52,0
12508265,221,52,0
12509930,226,107,0
13523153,60,139,0
12508190,207,67,0
14896791,128,32,0
13227797,128,256,0
13148726,50,13,0
12389039,713,93,0
13153157,80,112,0
12389144,363,92,0
14987904,108,23,0
14531730,20,5,0
13251422,85,178,0
12508535,247,43,0
7212731,153,581,0
14883417,10,4,0
12580400,198,42,0
4110507,481,170,0
14569293,81,12,0
10282010,228,46,0
13153145,61,33,0
13525541,57,14,0
13522760,36,35,0
956219,654,162,0
12388769,198,66,0
12509951,230,50,0
13347641,49,47,0
13153328,47,113,0
1371114,489,259,0
12508646,233,51,0
12355421,230,52,0
13153514,141,165,0
13251410,91,37,0
13153160,97,138,0
6941396,559,61,0
12509849,195,59,0
13153130,89,286,0
13325498,57,167,0
13525544,35,18,0
12509813,179,45,0
13522646,31,9,0
13347989,55,170,0
13258667,54,5,0
13525550,38,70,0
13523162,36,10,0
12507701,235,53,0
12509858,262,63,0
12507866,276,49,0
12509369,232,54,0
13560617,110,15,0
12508910,300,55,0
12575939,228,80,0
12389315,190,44,0
12162051,157,29,0
11835627,195,47,0
13187051,456,49,0
13148669,42,57,0
12388880,221,37,0
12389306,194,52,0
12509963,218,61,0
12510179,315,71,0
12508634,254,51,0
13523117,36,158,0
12508784,229,75,0
1450809,9901,6565,2
13247204,75,94,0
7785431,801,371,0
12654608,630,2,0
7380095,439,288,0
7380194,665,302,0
19561687,56,34,0
7380203,539,303,0
7380230,556,273,0
7380362,521,247,0
7380101,526,281,0
7380182,539,233,0
7380248,585,219,0
15026004,6175,175,0
649472,1829,282,0
7380164,480,244,0
7380176,554,229,0
7380257,549,283,0
7380278,647,193,0
7380356,500,284,0
7380242,584,264,0
828484,356,205,0
15146202,23,10,0
894382,304,35,0
5182789,126,43,0
1468015,585,72,0
812588,306,277,0
1327795,328,179,0
812612,334,261,0
812604,544,264,0
812589,383,304,0
7326242,849,63,0
812587,481,257,0
812603,935,698,0
828474,1980,232,0
689881,2140,359,0
14124140,30,4,0
812597,344,270,0
812599,405,261,0
812608,372,265,0
787703,483,36,0
812593,283,261,0
746956,553,94,0
812602,297,260,0
706992,2492,644,0
1453169,3669,2858,0
756208,1934,277,0
7006208,884,297,3
13490316,45,4,0
19642887,18,1,0
1480401,500,205,0
812607,343,265,0
812610,191,241,0
19775134,81,10,0
3407635,406,109,0
759605,513,91,0
866828,462,123,0
1327539,793,201,0
20154023,6,1,0
5182792,156,45,0
1441364,932,595,0
1091440,287,422,0
13064126,477,83,0
812590,278,273,0
812598,320,270,0
1580089,378,111,0
93964,9879,554,1
714984,2398,296,0
756211,2195,119,0
19085483,55,1,0
5048071,118,15,0
771965,1136,68,0
771964,859,214,0
812609,292,267,0
5182798,114,60,0
822141,881,303,0
812596,269,264,0
812600,281,292,0
812594,351,290,0
812616,475,251,0
812615,339,304,0
16592573,270,241,0
812592,456,310,0
917188,998,369,0
1006503,319,255,0
812601,327,296,0
1444307,520,146,0
4768258,180,52,0
812614,398,266,0
1094282,468,217,0
812595,334,278,0
812611,322,277,0
784938,1358,388,0
5017295,399,68,0
7034489,551,490,0
812613,438,256,0
1157494,538,462,0
756245,1738,148,0
639174,3908,1092,0
6491213,287,262,0
6492800,308,209,0
6492131,248,308,0
20035956,8,0,0
20036022,6,0,0
6490754,258,175,0
6491366,238,177,0
11313587,83,18,0
6684635,421,306,0
6492371,303,286,0
14832428,40,16,0
7185755,323,76,0
6490694,257,222,0
14060105,36,11,0
14283219,60,84,0
7898375,189,61,0
6492710,377,1162,0
20035963,6,0,0
11472372,119,32,0
20036007,4,0,0
6492281,304,5,0
6492584,265,213,0
18132831,24,2,0
6491414,264,145,0
6124640,213,16,0
10026056,249,95,0
6492566,345,231,0
6715334,399,1109,0
6492836,215,223,0
11312927,225,63,0
14271953,111,41,0
6504005,204,24,0
6490967,192,242,0
6492578,318,396,0
7515611,181,32,0
6492650,245,706,0
6490883,336,857,0
6493145,289,251,0
6492542,297,316,0
6492608,309,691,0
6492410,257,309,0
6491921,374,418,0
6492230,251,153,0
6492713,363,1116,0
6492689,244,324,0
7517840,237,82,0
6491132,459,413,0
6492209,390,448,0
19905047,30,8,0
19288292,112,108,0
19803877,34,0,0
7941383,235,26,0
6492005,331,265,0
6491309,250,166,0
6493037,389,405,0
6491345,279,317,0
6491189,375,434,0
6492101,791,542,0
7517390,106,36,0
6493109,325,765,0
14283191,86,190,0
7187228,697,231,0
6492644,369,235,0
11609238,230,28,0
5719870,197,30,0
19905169,26,39,0
6492314,335,298,0
11756682,234,262,0
6491363,247,145,0
6493091,309,528,0
6490772,428,933,0
6492233,245,217,0
6492248,402,383,0
6491525,358,335,0
6492008,220,145,0
6492464,329,449,0
6492599,320,335,0
14935894,53,22,0
6490973,345,219,0
6491537,321,363,0
7186730,403,56,0
14279582,52,10,0
7898996,172,101,0
6686183,1030,1807,0
19905371,20,62,0
6493013,333,210,0
19803832,47,34,0
6490847,410,288,0
14307438,83,44,0
9888773,277,65,0
6492596,317,491,0
6491951,410,355,0
7942430,218,61,0
14307413,125,46,0
14307431,96,52,0
7507874,244,40,0
6491903,269,988,0
6492449,273,244,0
6490787,355,264,0
6491033,266,210,0
6491609,345,270,0
6492239,216,218,0
6492299,236,316,0
5861442,381,21,0
6492515,267,403,0
6492635,256,167,0
19900109,35,27,0
6491000,236,487,0
6492062,276,1558,0
6492968,785,1095,0
6491987,451,359,0
11858430,398,65,0
8091527,199,69,0
6491939,274,280,0
6492359,494,454,0
6491333,386,679,0
6491975,293,561,0
6492011,293,362,0
6492059,324,545,0
9927785,244,19,0
6491456,523,290,0
6492416,310,366,0
7185917,347,95,0
5718811,296,54,0
6491009,289,344,0
6491978,209,296,0
12056682,162,160,0
20036014,7,1,0
19770946,53,24,0
6491648,458,708,0
6491399,395,543,0
6490919,248,306,0
6491336,276,573,0
6491474,200,181,0
6491567,279,313,0
6492260,383,163,0
6492158,291,370,0
6492674,269,269,0
6493181,321,426,0
7518176,183,46,0
14307447,114,65,0
5720980,234,42,0
6492095,407,443,0
13700923,649,466,0
6491981,327,229,0
6492977,344,218,0
20005357,22,4,0
6491585,276,344,0
19803889,37,36,0
19967109,18,6,0
14307426,101,55,0
6491117,239,163,0
12056451,209,47,0
19967074,18,3,0
6492437,336,434,0
6492620,360,231,0
6721319,302,262,0
14547483,264,0,0
12278672,603,549,0
14307417,103,40,0
6490751,500,440,0
6492989,256,146,0
12056997,372,85,0
19967052,24,7,0
14307419,96,47,0
7509122,303,66,0
6492758,348,531,0
6491486,403,329,0
7509962,199,34,0
7941965,180,26,0
6492914,295,562,0
20005332,25,1,0
6490880,294,566,0
6491594,320,773,0
6491930,290,251,0
5720686,244,44,0
6125465,165,27,0
6492242,302,289,0
7898495,109,45,0
6493130,249,262,0
7453016,332,110,0
9870866,160,21,0
12902105,74,19,0
6493049,827,356,0
6493133,460,451,0
6492611,325,270,0
9870407,255,50,0
7244651,234,359,0
6490943,291,429,0
6493097,247,154,0
7514147,269,158,0
19967062,20,6,0
6492113,302,178,0
19967092,22,14,0
14307410,88,38,0
7509803,226,24,0
6491957,369,398,0
7941833,218,34,0
6490946,270,272,0
6492497,233,230,0
7508648,197,111,0
7899311,263,132,0
6490913,334,167,0
6125171,377,167,0
6492161,354,622,0
7516952,251,93,0
6491963,223,119,0
6492320,227,410,0
6492905,223,170,0
9927272,182,49,0
6492740,331,473,0
16550823,157,166,0
6491933,332,325,0
6492293,292,200,0
6492782,367,369,0
13571225,405,359,0
6490808,835,1206,0
19803808,34,55,0
19252192,33,8,0
19803817,39,42,0
6491498,391,2571,0
6491651,364,901,0
6492653,443,286,0
6492755,272,233,0
6493124,299,385,0
19923955,21,22,0
6490721,286,192,0
6493058,203,156,0
6492935,321,216,0
20036010,8,0,0
14005989,72,31,0
20036002,10,0,0
11609994,175,22,0
6678350,458,96,1
7512911,123,19,0
6492203,383,398,0
12056547,116,33,0
6491534,284,694,0
7517624,80,19,0
6491627,326,410,0
14279581,53,29,0
6490727,360,353,0
20035950,8,0,0
6492338,204,280,0
5720992,227,42,0
9870641,102,27,0
6125246,233,55,0
6491591,272,533,0
6492374,352,338,0
6686567,504,5579,0
7677788,209,79,0
6492398,271,254,0
19967115,17,8,0
7508774,196,84,0
6492461,216,203,0
14060108,29,13,0
6490679,238,175,0
6492767,301,174,0
7514552,269,15,0
6493019,371,273,0
19967058,29,4,0
6492827,381,360,0
6492341,281,278,0
7941668,142,166,0
6686090,360,548,0
20035918,8,0,0
5719642,356,51,0
6492047,387,317,0
6490685,319,180,0
6492170,400,575,0
11314412,205,34,0
6492773,449,328,0
6491012,301,577,0
6492452,402,216,0
14283195,88,199,0
6490991,262,261,0
6491507,252,310,0
6490748,246,457,0
6502994,184,35,0
12458486,366,246,0
6491231,245,997,0
7514474,216,40,0
7244777,213,85,0
9870974,160,15,0
9871190,290,73,0
7942055,400,64,0
20022787,28,2,0
9725165,124,215,0
6490922,301,513,0
6492911,237,201,0
6490988,221,579,0
6491021,209,168,0
7516976,266,30,0
6492167,254,192,0
9927977,284,54,0
6490745,345,353,0
5695723,214,33,0
6492431,259,262,0
7507319,154,52,0
6491504,269,325,0
6686060,857,1419,0
6491282,294,284,0
14279593,48,46,0
6991769,160,52,0
6491210,259,1878,0
7511024,240,20,0
6491495,235,464,0
6492257,273,500,0
6490778,467,661,0
6492830,406,783,0
6491672,346,411,0
6492491,237,154,0
11609559,278,48,0
6492275,274,602,0
6493079,374,961,0
6491066,284,140,0
13700371,611,440,0
8324606,316,201,0
6490829,433,599,0
6491114,216,263,0
6492959,210,192,0
19905179,35,24,0
11314097,192,45,0
6491279,284,410,0
6491624,296,222,0
7511840,251,35,0
6490859,245,204,0
14283183,52,70,0
11266505,227,30,0
6492362,298,200,0
19905205,31,48,0
18320269,35,11,0
6492353,445,357,0
9995735,524,36,1
12716835,170,25,0
6490703,691,3936,0
6491006,473,520,0
6492539,497,495,0
6493001,264,276,0
14319729,37,19,0
14270031,94,45,0
7378322,270,81,0
6490832,237,433,0
6491297,312,231,0
6493043,268,261,0
14307422,120,39,0
14173547,191,366,0
7899842,205,203,0
8949113,127,1,0
6493052,355,274,0
7451687,232,41,0
12027465,130,34,0
6493112,454,288,0
10026413,202,44,0
20005387,23,25,0
16991944,211,124,0
6491924,365,337,0
6492287,369,164,0
6490955,380,712,0
5862399,180,17,0
6490697,406,768,0
6491387,251,121,0
6492386,308,179,0
7517495,268,32,0
6492692,232,891,0
7942235,191,29,0
11756676,240,31,0
20005345,21,11,0
14279590,54,119,0
6492401,402,306,0
6492446,442,300,0
6686540,468,703,0
19803892,39,32,0
7516394,215,164,0
6492479,250,170,0
5719207,259,62,0
6490904,713,2014,0
6491444,345,366,0
6491588,350,250,0
6492896,391,416,0
7507901,228,42,0
6492707,311,346,0
7510439,197,44,0
14307399,95,85,0
19803826,41,33,0
14279586,113,16,0
7510811,196,36,0
6490811,524,289,0
6491273,322,207,0
6493154,350,276,0
6490910,341,398,0
6492785,211,176,0
6493046,273,202,0
6490952,232,212,0
6491483,343,934,0
19904993,28,82,0
6491606,247,207,0
12440504,575,675,0
19803880,34,6,0
6491912,251,340,0
6492560,401,504,0
6492605,303,677,0
6491072,245,185,0
6491510,504,1815,0
6491678,259,155,0
7899605,194,48,0
11609394,185,45,0
6491030,237,185,0
6492263,376,257,0
6492581,243,390,0
6492752,1522,1911,0
6490790,243,510,0
12056262,220,39,0
6124634,268,28,0
7516097,218,29,0
7516577,205,30,0
6492668,285,292,0
6493034,463,987,0
6493160,560,949,0
7507661,192,22,0
7898489,191,154,0
6491564,281,603,0
6492704,283,222,0
12752390,527,649,0
6490889,375,2398,0
12056856,273,85,0
14283206,57,136,0
7900211,143,43,0
6491423,298,146,0
19881340,27,2,0
6492089,269,384,0
11756757,357,321,0
6491465,375,208,0
6493031,405,253,0
5718643,313,48,0
14234138,185,279,0
6491990,244,656,0
6492206,407,3306,0
6490802,605,2299,0
6491513,234,218,0
19945919,2485,12,0
6491615,301,475,0
6492632,322,444,0
6492950,423,932,0
19966812,19,2,0
19966630,23,4,0
11756841,194,35,0
14283213,99,32,0
6492524,356,288,0
19803865,37,29,0
6491441,299,301,0
6491654,261,253,0
6491993,212,275,0
6490925,335,484,0
6491222,386,403,0
7516463,195,52,0
6491285,369,5,0
20005351,27,45,0
6491024,235,156,0
6493175,456,296,0
6493148,327,334,0
9831776,156,42,0
6491051,272,367,0
20035974,8,0,0
20036011,8,0,0
6493055,276,396,0
6491489,277,198,0
6491342,330,231,0
6491936,287,344,0
14283227,119,28,0
10120379,211,17,0
19966908,12,0,0
12716838,145,24,0
5718670,191,66,0
7185968,277,35,0
6492137,240,416,0
6492887,282,510,0
12716841,153,30,0
6492392,277,219,0
7506839,214,27,0
7186583,488,70,0
7243772,258,49,0
6491603,308,642,0
7515329,942,32,0
8324387,251,61,0
6491243,223,673,0
6491426,339,252,0
6493115,364,225,0
19905152,20,52,0
6492842,457,574,0
6491999,237,193,0
6125192,123,47,0
6490994,297,345,0
14307456,82,47,0
8324723,160,59,0
6492698,484,317,0
6493127,304,318,0
14279584,79,35,0
7509413,317,105,0
6492848,248,390,0
7515626,176,20,0
9871211,201,24,0
18132819,23,4,0
6492917,293,254,0
6491201,209,237,0
6492128,238,315,0
6490985,228,122,0
6491261,249,214,0
6492332,326,238,0
6492122,395,405,0
11314229,282,46,0
6492188,285,267,0
12716856,168,24,0
6491531,302,677,0
6492854,296,842,0
6492164,400,202,0
7513481,170,38,0
7899119,263,109,0
9871370,241,139,0
6492020,209,136,0
19905478,99,57,0
14283173,45,13,0
6124682,172,29,0
6492920,244,174,0
6492077,324,319,0
6492404,395,337,0
6491096,309,438,0
11608968,237,42,0
8324516,303,48,0
6492056,324,287,0
6491546,325,312,0
6491003,707,937,0
6491081,689,783,0
6492869,329,496,0
14269924,130,50,0
6124778,166,42,0
7509491,222,127,0
9871382,355,66,0
6492878,243,175,0
6492134,370,646,0
14279597,51,24,0
14283221,69,45,0
6490733,429,440,0
14307404,87,42,0
12056277,155,34,0
14344004,276,74,0
7511384,248,22,0
6491909,430,371,0
6493070,270,498,0
7508894,384,26,0
6493172,345,1951,0
6491942,284,248,0
6491123,461,509,0
6492509,274,172,0
6492029,203,98,0
6491018,250,195,0
20005278,28,2,0
5718892,177,31,0
7513097,227,56,0
6492443,355,346,0
6490916,261,307,0
6491090,267,221,0
6492521,304,355,0
6491246,272,291,0
5719123,128,20,0
6492395,296,251,0
6491039,277,208,0
19923588,76,27,0
6492098,402,366,0
14307453,76,16,0
6491639,526,11646,0
6492932,399,822,0
7517828,238,28,0
19967085,22,4,0
16557183,136,147,0
12716865,159,25,0
6492032,235,361,0
6492725,208,258,0
10295951,235,42,0
6491954,496,351,0
6490877,490,539,0
6492941,247,673,0
9927896,206,110,0
8987645,212,29,0
6491582,292,216,0
6492638,431,345,0
19884152,36,33,0
6684011,532,852,0
6124859,227,27,0
6490997,318,389,0
6491543,498,642,0
12056346,248,55,0
12716862,176,23,0
14279600,52,12,0
7185527,592,56,0
12716844,146,29,0
14307423,69,47,0
6491252,247,213,0
11609397,240,52,0
20005347,27,11,0
20005393,29,18,0
14307452,111,66,0
5861730,167,25,0
7513763,207,52,0
11609154,195,29,0
14234474,182,256,0
6492659,262,296,0
14307458,87,50,0
6490874,205,251,0
6490931,244,308,0
6491327,740,472,0
6490760,392,265,0
6490799,242,419,0
6124895,189,40,0
7519133,250,24,0
6490862,437,398,0
6491045,399,473,0
6491249,352,1089,0
20022790,21,2,0
19905266,23,27,0
14307428,116,78,0
6492554,223,173,0
6492671,329,278,0
6491267,225,479,0
6491276,324,356,0
14307449,214,52,0
11610057,338,37,0
6491897,274,196,0
6492116,337,273,0
6491060,266,176,0
6491303,316,239,0
6492389,239,179,0
6492551,209,191,0
6491027,216,172,0
6491528,317,348,0
6493076,316,477,0
7743695,358,47,0
6491054,451,1060,0
14307396,88,56,0
6491204,253,182,0
6491636,489,1963,0
6492107,312,758,0
6492776,575,623,0
11314670,216,42,0
6492485,360,358,0
19803856,39,27,0
6492701,423,595,0
6492044,312,263,0
7941929,274,48,0
7514876,241,38,0
19966975,18,15,0
6491300,291,288,0
7185761,317,157,0
6492476,248,425,0
6492656,622,442,0
6490940,237,184,0
6235157,240,51,0
6492500,762,927,0
6492734,241,727,0
6686138,429,423,0
7186073,385,52,0
6491240,270,194,0
6491597,352,387,0
6492602,290,194,0
12716853,155,26,0
11267831,232,42,0
6492344,304,456,0
6491501,269,415,0
6492185,228,341,0
6492677,649,586,0
7508162,77,31,0
6491219,317,255,0
6492929,234,289,0
20005289,22,2,0
14272801,154,16,0
7513166,103,24,0
7515959,281,21,0
19803874,32,25,0
6491207,624,871,0
6492212,234,152,0
6492488,223,636,0
14935897,50,16,0
6490826,569,857,0
9927431,326,92,0
7507823,259,59,0
16786003,466,270,0
12716859,152,26,0
6491576,420,432,0
14283198,53,71,0
6491927,393,969,0
14307450,87,27,0
19905295,31,30,0
12056646,340,38,0
7743122,434,48,0
19923973,32,50,0
6492368,323,385,0
